"otu","Aggregation_score","B_vitamins","Copies_16S","GC_content","Gene_number","Genome_Mb","Gram_positive","IgA","Length","Motility","Oxygen_tolerance","pH_optimum","Salt_optimum","Temp_optimum","Width","Sporulation"
"otu190595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu816702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu300662",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.69
"otu141145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4410401",NA,3,5,NA,NA,NA,NA,1.09992973072676,NA,NA,1,NA,NA,NA,NA,NA
"otu2157225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu1010113",1,NA,7,52.9391181818182,4046.25,4.30360583333333,0,NA,0.8754687373539,1,3.5,NA,NA,27.5,-0.287682072451781,0
"otu194586",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu3327894",NA,8,5,NA,NA,NA,NA,0.369476725166008,NA,NA,1,NA,NA,NA,NA,0.176666666666667
"otu192231",NA,2,4.0253164556962,NA,NA,NA,NA,1.86465543722801,NA,NA,1,NA,NA,NA,NA,0.386
"otu192406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu183662",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu363029",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu211907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu180462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu177567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4316391",NA,3,5,NA,NA,NA,NA,1.09992973072676,NA,NA,1,NA,NA,NA,NA,NA
"otu4372528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu851668",1,4.66666666666667,4.02272727272727,45.2161927083333,2522.40625,3.0488578125,0,0.524248670017347,0.591693685715706,0,1,6.74,0.1,35.875,-0.342397225912168,0
"otu359044",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu4393532",NA,NA,2.4,64.25,3112.5,3.61273,NA,0.491780674133037,NA,NA,1,NA,NA,NA,NA,0.17
"otu2318497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu194534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4473129",NA,3,6,39.6,2056,2.08688,NA,1.80231147922204,NA,NA,4,NA,NA,NA,NA,NA
"otu4366843",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu4458959",0.8,4.23888888888889,4.51666666666667,40.3217592592593,1901.62037037037,2.08441944444444,0,0.690788519378695,-0.80471895621705,0,1,7,0,36,-0.632373328295294,0
"otu2762219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4469359",NA,2.75,5.86507936507936,39.2751097953216,1984.46558704453,2.04425957264957,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"otu109413",NA,4,5.80952380952381,41.65086875,2256.125,2.388218125,0,NA,NA,0,4,NA,NA,NA,NA,NA
"otu177111",NA,5.5,4.72079772079772,NA,NA,NA,NA,0.720327936327987,NA,NA,NA,NA,NA,NA,NA,0.509333333333333
"otu174752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4468234",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu195436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu211706",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu178238",NA,5.5,4.72079772079772,NA,NA,NA,NA,0.720327936327987,NA,NA,NA,NA,NA,NA,NA,0.509333333333333
"otu175704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4413347",1,2.86428571428571,3.52734420638061,58.9993323610252,1832.66442577031,2.20476145802563,1,2.78350446763607,0.586158734479016,0,1.057585995086,6.75,NA,32.875,-0.465448232324464,0.119285714285714
"otu185563",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu1846390",0.857142857142857,3.41911764705882,8.50528519320038,33.0253056038415,3873.73040497245,4.22359989389978,0.735294117647059,1.38356388443176,1.34244312774917,0.823529411764706,1.06940017386265,7.12777777777778,0.867857142857143,38.2222222222222,-0.366825985485498,0.666944477387729
"otu194151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu819999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu321453",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu1943669",NA,2,4.0253164556962,NA,NA,NA,NA,1.86465543722801,NA,NA,1,NA,NA,NA,NA,0.386
"otu369014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu105287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu3805518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu606927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu199145",NA,2,4.0253164556962,NA,NA,NA,NA,1.86465543722801,NA,NA,1,NA,NA,NA,NA,0.386
"otu188735",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu4415390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu193233",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu3439403",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu184339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4481624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2714942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4436046",NA,6,1,NA,NA,NA,NA,2.69265322302273,NA,NA,1,NA,NA,NA,NA,0.527
"otu4453501",NA,3,5,NA,NA,NA,NA,1.09992973072676,NA,NA,1,NA,NA,NA,NA,NA
"otu2272791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu180037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu322580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu196100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu182643",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4307484",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu175535",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu4256470",NA,7,5,41.9,5000,6.473895,NA,0.380318607134528,NA,NA,1,NA,NA,NA,NA,0.17
"otu3799784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4442130",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu265871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu3887769",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu3633129",NA,3,1,NA,NA,NA,NA,2.11611441137805,NA,NA,NA,NA,NA,NA,NA,0.595
"otu161423",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu191999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu114462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4483015",NA,0,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"otu4424239",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu3600504",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu4309301",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu2920309",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu185607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4445673",0.857142857142857,3.41911764705882,8.50528519320038,33.0253056038415,3873.73040497245,4.22359989389978,0.735294117647059,1.38356388443176,1.34244312774917,0.823529411764706,1.06940017386265,7.12777777777778,0.867857142857143,38.2222222222222,-0.366825985485498,0.666944477387729
"otu4471251",NA,2.75,5.86507936507936,39.2751097953216,1984.46558704453,2.04425957264957,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
"otu182506",NA,3,1,NA,NA,NA,NA,2.11611441137805,NA,NA,NA,NA,NA,NA,NA,0.595
"otu180606",NA,7,5,41.9,5000,6.473895,NA,0.380318607134528,NA,NA,1,NA,NA,NA,NA,0.17
"otu4477696",NA,3,6,39.6,2056,2.08688,NA,1.80231147922204,NA,NA,4,NA,NA,NA,NA,NA
"otu4381430",NA,2,4.0253164556962,NA,NA,NA,NA,1.86465543722801,NA,NA,1,NA,NA,NA,NA,0.386
"otu190058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4309764",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu187385",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu307113",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu4326219",0,4.16666666666667,2.86422111480251,33.0602571779604,1798.0150591822,1.76237319537869,0,NA,0.582259347523705,0.9,2.69444444444444,4,0.75,38.625,-1.00192753646916,0.16
"otu183604",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu695909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu191601",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu189793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu246717",0,4.16666666666667,2.86422111480251,33.0602571779604,1798.0150591822,1.76237319537869,0,NA,0.582259347523705,0.9,2.69444444444444,4,0.75,38.625,-1.00192753646916,0.16
"otu4411295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu923098",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu194686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu187077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu532203",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu196664",NA,8,5,NA,NA,NA,NA,0.369476725166008,NA,NA,1,NA,NA,NA,NA,0.176666666666667
"otu3709990",NA,0,3,NA,NA,NA,NA,0.994923428167437,NA,NA,1,NA,NA,NA,NA,NA
"otu578016",NA,8,5.15384615384615,45.1,4081,4.81138,NA,0.387479774427747,NA,NA,1,NA,NA,NA,NA,0.1875
"otu304779",NA,NA,5.26315789473684,28.32585,3110.5,3.3913,NA,1.08076868998316,NA,NA,1,NA,NA,NA,NA,0.72
"otu185021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu177754",NA,5.5,4.72079772079772,NA,NA,NA,NA,0.720327936327987,NA,NA,NA,NA,NA,NA,NA,0.509333333333333
"otu2119418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4154872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu184000",NA,2,4.0253164556962,NA,NA,NA,NA,1.86465543722801,NA,NA,1,NA,NA,NA,NA,0.386
"otu4367187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu365167",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu4452613",NA,8,7.16577380952381,56.3252413072183,5766.40141482125,5.82704040289355,0,NA,0.371563556432483,0,3,7,NA,30,-0.356674943938732,0
"otu4472091",NA,4.63888888888889,2.2307615029134,46.4289333333333,3428.5,3.725295,1,1.95471265072873,NA,0,1,6.8,NA,39,-0.096185946323728,0.530145061728395
"otu198646",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu2724175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu185731",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu347640",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu3228684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu193644",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4343627",NA,8,5.20689655172414,43.2101833333333,4603.83333333333,5.21653666666667,NA,1.57112254907751,NA,NA,1,NA,NA,NA,NA,0.17
"otu303326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4383953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4294457",NA,4,3,59.6,1782.5,2.27866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4434334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2575651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2549971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4338803",NA,3,1,NA,NA,NA,NA,2.11611441137805,NA,NA,NA,NA,NA,NA,NA,0.595
"otu328617",NA,8,5,NA,NA,NA,NA,0.369476725166008,NA,NA,1,NA,NA,NA,NA,0.176666666666667
"otu171559",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu1654474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu191395",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu681370",1,NA,3.5,63.35,1709.5,2.0204,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"otu182255",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu182854",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu4365130",NA,8,5.15384615384615,45.1,4081,4.81138,NA,0.387479774427747,NA,NA,1,NA,NA,NA,NA,0.1875
"otu342380",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu299267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu189205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu270094",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu196315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu3825935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu865469",NA,3,6,39.6,2056,2.08688,NA,1.80231147922204,NA,NA,4,NA,NA,NA,NA,NA
"otu575768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4437814",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu362568",NA,3.5,2.06175298804781,40.9666666666667,4810,5.12875,1,1.71968548040782,0.596961234236217,0,1,6.2,NA,37,-0.430782916092454,0.542142857142857
"otu4306048",1,1.83778966131907,4.73735572109792,39.5616015121971,2119.35611219308,2.12377217217282,1,2.60955268722182,-0.225543905009552,0,3.58514003027682,6.8463768115942,3.09666666666667,35.375,-0.210154385566923,0.2075
"otu4347520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu198190",NA,8,5.15384615384615,45.1,4081,4.81138,NA,0.387479774427747,NA,NA,1,NA,NA,NA,NA,0.1875
"otu4431545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu190761",NA,4.63888888888889,2.2307615029134,46.4289333333333,3428.5,3.725295,1,1.95471265072873,NA,0,1,6.8,NA,39,-0.096185946323728,0.530145061728395
"otu177792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu174840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4329571",NA,8,5.22115384615385,44.1395,3862.925,4.55188175,0,0.470153169907356,1.07294255638267,0,1,7.25,0,36.5,-0.10662111883306,0.194375
"otu197499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu177222",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu175373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu187324",NA,7,5,41.9,3743,4.5708,NA,0.264192679785087,NA,NA,1,NA,NA,NA,NA,0.18
"otu193863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4427290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu189592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu3943186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu179267",NA,5.5,4.72079772079772,NA,NA,NA,NA,0.720327936327987,NA,NA,NA,NA,NA,NA,NA,0.509333333333333
"otu197970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4376828",1,2.86428571428571,3.52734420638061,58.9993323610252,1832.66442577031,2.20476145802563,1,2.78350446763607,0.586158734479016,0,1.057585995086,6.75,NA,32.875,-0.465448232324464,0.119285714285714
"otu193053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu230421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu196176",NA,6,1,NA,NA,NA,NA,2.69265322302273,NA,NA,1,NA,NA,NA,NA,0.527
"otu4448492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu184174",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu1646171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2949328",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu178965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu1100972",1,NA,4.98468137254902,38.3580547005208,2344.86360677083,2.33743676432292,1,1.07271196359136,NA,0,3.4921875,5.66666666666667,2.66666666666667,30,NA,0
"otu2996838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4306262",NA,NA,2.2,55.75,2366,2.70469,NA,3.20570261129539,NA,NA,1,NA,NA,NA,NA,0.25
"otu172777",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu4457268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu186981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu798581",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504
"otu157453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2307779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4045882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu3275562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu187212",NA,5.5,4.72079772079772,NA,NA,NA,NA,0.720327936327987,NA,NA,NA,NA,NA,NA,NA,0.509333333333333
"otu2148365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu186352",0.9,6.57894736842105,5.39382242792538,43.2073047619048,4391.40833333333,5.34791891666667,0,0.509400977856766,1.0013742551942,0,1.04651162790698,7.12727272727273,0.2,36.3684210526316,-0.164162950863495,0.173589743589744
"otu158404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu191043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu1504042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu4476780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu306299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu196957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu510295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2017729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"otu2201995",NA,1,4,64.4,NA,NA,0,0.983204902076127,0.182321556793955,0,1,NA,NA,NA,-0.356674943938732,0.16
"otu2365946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
