#OTU_IDs	16S_rRNA_Count
108433	5
4322948	3
90527	2
4463503	1
4322944	1
4322943	6
4463507	2
4463506	1
4231485	3
2459352	2
7897	2
7895	2
744311	6
133490	6
525829	4
293897	6
293896	3
120842	1
4367904	6
4382605	3
4367900	2
4367902	4
4367903	3
93863	5
1129669	4
662808	12
4382603	3
4471554	1
4471551	2
4471550	4
4471553	5
968645	7
4302374	3
4302370	4
4302371	6
48570	6
3204945	1
2247412	6
568108	3
4476022	3
246654	7
884860	3
884861	5
1600785	4
884863	6
4476028	1
559527	3
1600780	4
252860	2
2210440	2
352455	3
2963421	2
352458	7
1005298	4
284813	2
557708	1
549899	2
549898	3
557702	5
557700	8
549891	3
943766	2
820922	2
366073	3
523239	4
3502741	2
326933	2
419752	7
519766	5
2275298	3
161464	5
519765	1
4363100	2
4363101	2
519768	4
4482309	5
939052	10
1109366	5
1109362	7
1109361	10
288326	3
939058	4
939059	3
178330	4
178331	2
178332	1
539666	7
835899	6
173333	5
568229	3
568228	6
568227	2
1128536	3
543244	3
543245	2
835895	3
835897	2
835896	4
706603	3
4429335	7
95008	2
95005	10
177185	4
52387	7
312093	3
169677	4
411184	5
169675	2
740817	4
169672	3
411183	3
584580	3
546543	2
546541	3
546546	9
1863170	1
584587	3
1147769	6
4310868	2
4360455	10
822853	3
822852	1
585673	3
1147762	6
2918311	2
585676	1
103696	4
2089078	2
3900492	3
212223	2
538534	9
730344	3
364383	1
538530	2
242085	1
291630	5
212229	2
242089	3
291637	4
538539	2
164170	4
164176	3
3573437	3
164178	5
4385245	5
4385244	3
938795	2
4385242	5
4385241	3
957279	1
4385249	2
282798	1
1078326	10
190938	1
190939	1
707557	2
190931	1
190932	1
735448	2
190937	3
4354612	1
4354613	2
4354611	2
4354617	2
4354614	2
1111384	2
4335179	4
835563	9
1109477	1
970732	2
835562	7
3826175	5
1109476	3
1146490	1
4389198	3
3043952	2
296363	1
296361	1
4308851	3
3958029	5
968322	5
544563	2
296368	2
544561	2
245533	6
1061077	3
245537	2
1140263	5
245534	2
3997686	6
245539	4
321863	3
1140268	5
354275	5
817013	5
4424257	3
817015	2
4424252	5
468054	4
4424259	1
1036108	5
687506	1
3541724	2
460604	2
166156	6
182084	1
166153	5
608918	8
2558569	3
31319	9
639206	3
166158	2
4002751	2
3159253	2
182081	3
734316	1
4364220	4
4364222	4
661266	1
2663163	1
763042	2
351734	1
182221	1
16258	12
1043900	5
678627	2
4365877	1
2608159	3
15483	5
4358878	4
4358879	3
4378940	2
821476	2
4358870	4
4358876	3
4358877	3
4358875	4
4482298	1
990071	5
340031	3
4482291	2
107530	3
386985	3
4482297	3
877952	1
1821992	4
847889	3
4313091	4
2415730	2
4365177	5
4365176	5
422660	3
192795	7
153556	2
4365171	7
153559	3
586512	2
167288	3
1142644	5
586517	4
586516	5
653472	1
152604	4
1746080	4
271220	3
271221	3
293284	3
293285	4
578392	3
293281	4
3642798	6
302081	3
302080	4
293288	3
24084	7
94157	2
570567	5
1090949	5
94150	1
342844	3
156654	2
518002	1
342846	1
162105	4
1076963	3
567090	3
4360797	2
1076969	5
567096	2
804948	2
804942	10
157382	2
807031	8
536949	2
157387	4
157384	1
157385	3
4391523	1
536947	2
157389	3
104843	2
536942	3
4325979	1
4458507	3
4458505	3
4458503	2
546650	2
4458501	7
264193	3
1115728	2
4362524	1
241454	5
892257	3
3584775	1
3439402	5
3584776	5
1125344	2
892259	6
905727	4
272759	3
272758	3
1739405	2
1739403	2
569321	2
612912	2
303358	4
4423670	4
644790	3
644793	1
850748	3
27573	2
27571	2
27576	4
303354	5
135862	1
357197	2
357193	3
814736	2
135860	3
1063088	3
815068	3
2111156	9
815067	1
815062	2
4416538	1
281376	5
188932	1
594302	1
4416533	3
4416537	2
1036955	2
156032	1
156037	2
156035	3
4466348	3
2474379	2
845220	1
941686	2
91684	5
366430	2
3791721	7
366436	2
1031634	4
91683	4
2578012	2
91688	5
893125	3
532912	2
532913	3
1093620	3
3542035	3
273488	3
273489	1
4422901	2
818704	7
3719113	3
273481	4
26629	3
273485	1
590202	2
4305787	3
269150	1
335355	3
590209	4
4407644	1
4305788	4
4305789	3
1051744	1
838870	5
838871	6
182669	2
182668	2
4450992	3
4417664	9
588236	4
4417662	9
588234	5
588235	1
287544	5
588238	4
4417669	3
180285	4
180282	4
287547	4
1111911	2
180289	1
180288	3
151564	2
276509	3
151568	10
189362	3
277678	2
277674	3
617437	1
277676	4
617431	1
277670	3
594231	10
617432	10
77751	3
620256	4
22010	2
77759	3
291124	5
558708	2
31908	2
796350	4
615497	2
31902	5
80896	3
989325	2
680231	4
266902	2
1096212	5
742651	10
3144922	3
555087	2
555085	2
4307127	3
555083	3
555082	2
4307122	4
315463	6
315462	3
1014261	4
315467	3
555088	4
589182	4
515246	2
230049	1
352025	4
942564	4
589189	2
181155	4
346361	2
2946774	3
230046	2
104010	3
104016	2
14536	10
104014	3
141598	5
230043	8
514598	3
4428189	7
329477	3
454787	3
454781	1
25543	6
3187385	2
329474	8
74222	4
1846855	1
3403302	3
329472	1
553863	9
553862	2
553861	3
553860	3
3403301	2
323455	10
1115361	2
4414585	2
514591	5
4414583	4
638800	2
277007	8
704388	6
4367826	3
643898	2
613439	7
704386	3
791828	3
314739	3
4462164	4
4462167	1
314731	4
4370068	2
202951	2
4398261	2
4398267	4
173955	1
4398269	3
173956	4
745358	5
173953	1
1123543	3
138368	4
15878	1
2072687	2
323845	5
832039	7
806947	1
36075	2
516988	1
18932	5
551656	1
525601	4
516987	2
516984	4
1112432	2
1112438	5
237991	6
237992	3
237993	2
4313438	6
975715	2
3205569	3
3691538	1
2949810	1
610169	4
4389305	2
4389302	2
4389303	2
4377373	1
695213	1
788766	3
1123142	3
1123141	2
322130	2
4319440	5
4319441	3
4319442	3
4275916	2
465403	9
4436883	1
4436880	1
4436881	2
4436884	1
917635	2
3691534	3
359837	2
634007	2
582819	5
569043	3
322138	1
170253	1
620067	1
1143742	3
170252	3
4373554	2
2448810	3
652337	2
3897761	2
2664730	2
201639	2
230672	3
833922	4
238462	2
230679	3
238466	1
554876	6
573788	7
4433902	2
4433903	2
4433904	2
4433905	2
4433906	2
4428372	1
4428370	2
4428376	3
4428375	2
1945397	3
183145	1
183144	1
183147	1
1124876	2
1124877	1
1124879	5
183149	6
228077	3
575370	3
825619	2
4419898	10
370278	1
370277	1
370276	1
4419895	10
89393	6
425857	5
225760	3
4369409	2
4318718	4
575190	4
4318710	4
122966	3
735134	1
691019	3
2592665	2
2592664	2
2592667	1
2592666	2
1632380	3
4348424	2
649530	2
2592668	3
649534	1
239336	6
239337	3
4128525	3
239330	3
239331	3
977746	6
239339	5
1132297	5
200948	2
1125587	2
1133587	2
977740	2
401222	1
638058	1
231108	2
515808	3
4467511	2
4334149	1
304757	3
4321906	3
2517434	1
140619	4
999471	3
318764	6
2800538	2
545945	4
545940	3
583953	4
4414471	9
583954	1
583955	3
2506490	1
248393	5
2065795	1
2065799	1
832493	1
3017868	1
4425633	2
363196	1
235900	1
235902	6
235904	3
535556	4
49549	12
247401	2
247400	5
176046	2
176047	5
176040	2
4449198	3
49544	5
3704574	7
818508	3
818509	3
554355	6
554356	2
554357	4
818503	7
818500	5
818506	6
818507	3
400178	3
1114463	1
1072223	4
1072225	4
90487	5
4365406	3
47100	4
707858	2
820738	6
1104583	8
168069	9
168068	2
135410	6
4414476	3
1104588	2
1104589	3
820730	2
152195	2
657631	2
149699	1
2403234	7
293918	4
293919	7
149693	3
293914	5
160274	3
160275	4
293910	2
2403232	4
623750	2
3779501	2
1507585	10
1507587	5
1129586	2
736504	4
162692	9
162694	5
518795	6
499089	7
4313640	2
513077	5
513070	2
4423024	5
513072	2
513073	2
840604	3
542627	2
163563	3
513078	6
2731751	3
163566	1
1134892	3
246752	7
242530	7
4427405	5
352556	1
352555	2
175538	1
563775	2
462379	5
175537	3
4323396	4
874953	1
874951	3
175532	1
549911	3
549912	2
3430075	1
549915	2
4341596	10
1126809	1
1126808	1
4356933	2
4356932	5
4356934	3
4356937	2
708506	8
584469	1
1144378	3
1144376	2
584463	1
584462	1
1144371	10
870707	5
3887769	5
316759	6
296474	4
4422374	2
519689	10
927512	5
10180	7
4364548	2
519680	6
161583	2
161582	1
161585	2
161587	2
718132	1
4474988	2
1141479	1
1141478	7
1141473	3
1141472	1
1141470	2
1141475	2
1141474	3
512304	2
2784941	2
512303	6
303213	2
558148	1
303217	1
847373	6
303214	5
4447958	4
4459927	3
4459924	3
1028964	5
831996	2
191948	3
191949	1
4447950	5
4447951	3
591523	1
4459929	3
515855	2
2817511	3
4364546	2
245621	3
377895	7
355617	5
355610	4
3577384	5
355611	4
971347	3
971340	4
1137398	4
1137394	3
1137393	1
1137392	5
4472642	2
3468951	1
154907	4
290266	2
1075339	5
257679	5
2707428	2
154909	2
728488	2
257670	2
1766666	3
2326149	6
3631154	1
816244	2
816242	4
783869	5
757894	2
570843	5
570840	4
4158921	6
570846	2
245478	2
240517	3
1023089	4
216914	3
3630409	2
216912	1
1023081	2
1119496	2
240515	2
985489	3
674986	2
1103051	2
428318	1
292859	1
674988	3
735765	5
735763	4
3465850	2
733815	2
420127	5
718372	2
650910	2
4444063	7
4462601	5
150101	5
150102	3
150105	8
4344532	4
237085	5
195947	1
807312	3
807311	7
1008038	2
4327526	4
188938	4
4327524	2
952079	6
4379978	5
4379979	4
4379972	4
568785	4
176468	7
4358939	1
1136034	6
678183	2
4405114	3
3346542	1
773117	2
1139751	3
999075	2
2310785	8
817199	7
559231	2
284295	6
587308	2
4383315	2
1020572	4
176463	2
672759	2
1105627	10
705820	3
581140	4
309404	7
153457	6
4187164	2
153452	2
153450	4
153451	3
141861	2
141863	8
371817	1
301233	4
8134	5
4400096	6
4400097	6
330923	3
3848647	2
330921	3
651458	3
1105846	2
186381	1
186383	1
4400098	6
186385	1
186386	1
73276	4
2808720	10
1091932	2
832666	3
4154110	3
8131	5
878391	3
3118586	4
878397	6
177704	4
343258	4
351609	3
4457929	2
929961	3
343252	3
343251	3
343257	5
274603	1
177708	3
4441924	2
1106577	7
1106575	4
766628	2
4351683	2
4351681	2
2002551	2
4351687	2
265162	3
436372	3
405417	3
951753	3
105612	4
3673770	1
105617	6
535115	4
105619	5
534240	2
102341	2
534244	1
4345410	1
102348	5
534249	2
271380	5
271387	4
891423	3
9776	7
9770	7
891425	6
4353458	4
187471	4
187470	3
24166	2
187477	5
191564	5
253362	2
1962755	2
3594552	9
4355247	5
983050	3
1025018	6
344709	3
531741	4
531746	6
1120778	2
1025011	5
344702	8
1120776	4
1889199	2
344706	4
1025017	4
287925	3
136835	10
136834	12
136839	10
136838	2
375225	2
4381725	3
157229	2
2518994	5
724030	5
884751	3
157224	4
4464463	1
366340	1
4464461	2
4464460	2
819769	3
263786	3
263788	3
263789	4
347053	4
692057	6
584227	2
347057	2
347056	2
3927120	3
4311488	2
4311489	7
234504	1
612897	1
4311484	2
4311485	2
4311486	2
4311487	2
958252	2
4340165	2
332784	3
268408	3
332781	3
4340160	4
332782	1
169941	6
4340168	3
1029236	5
750984	3
750983	5
2265671	5
299571	1
299576	3
299574	10
4305423	3
4305422	1
299578	10
4305426	2
553583	2
217739	2
4438490	2
4334908	2
1127209	3
648692	5
4334907	6
1127200	2
4438496	3
156176	2
4460584	9
156174	2
156175	2
156171	4
236447	4
374577	3
111058	3
3232622	1
180123	4
180120	6
180121	4
180127	2
3427116	6
188719	1
188718	1
4309033	7
132687	4
188712	4
722869	4
132680	11
614643	2
857708	4
519040	3
857704	7
763971	3
4454649	4
3162557	10
4310752	3
4310757	4
1147856	9
4310754	3
4295016	3
4455992	12
4455991	4
4342029	4
4455994	2
4312117	4
72513	8
3960826	2
989481	2
989487	4
4450814	2
586013	4
4450811	4
929131	2
4450813	3
563343	3
4450819	3
4450818	3
721595	2
159038	2
4342141	5
4342140	2
4342143	2
4342142	2
829203	8
140049	3
537490	3
368029	5
189445	3
231026	9
189443	6
231028	4
189449	4
131339	2
1619582	3
131337	2
4479618	2
131330	9
615514	5
1830585	1
4338067	2
1660476	3
2321389	2
2973428	3
583819	1
703757	3
584228	2
583813	5
583811	5
1135385	1
4479610	4
4463156	1
983889	2
4463154	2
4463155	2
4463152	2
4463153	8
315348	6
184715	2
1089725	3
2605339	2
983886	3
555329	3
838771	2
301968	5
555322	2
555326	5
322613	3
694048	2
418438	5
4423794	2
4423796	4
4423790	3
4423792	3
4423793	2
238929	2
4418885	2
84386	3
84384	8
4418881	2
3027223	2
854422	5
854426	9
517973	4
517972	4
505251	7
356359	1
4476527	4
1650361	2
4396576	9
4346131	2
4396579	2
4396578	3
4395004	4
931258	4
4395003	5
1128964	5
1128960	3
1128961	1
329390	5
356351	8
1046727	12
1046720	5
4388775	5
4388776	3
4388770	2
4388772	3
3985070	3
252417	2
4388778	4
356355	2
820242	5
820243	2
820240	7
820247	4
820244	2
820245	2
820249	2
4462289	3
242439	3
691928	4
659961	3
300859	4
300854	4
300855	4
300856	3
300851	4
300853	5
695392	2
453740	5
4422928	5
4419751	8
718445	2
261764	3
2598133	10
739077	2
4467101	3
321142	2
768835	1
321145	4
768837	3
4442728	2
4442729	3
4411569	1
4357080	2
4412031	3
4412030	3
4412032	3
4370980	2
4370981	2
4370982	2
4370983	1
272827	1
272826	2
4370989	3
621278	2
621279	4
824395	3
774299	2
4429743	9
174176	3
174177	3
174174	4
4429749	2
1138099	2
174178	3
629044	7
215859	3
3859151	2
344307	2
4449984	3
229264	3
1124935	3
898871	5
585201	1
1124931	1
4323400	3
4323402	6
585209	9
574727	2
541789	2
574721	2
574720	2
765162	9
925372	2
4368653	6
7499	2
4368657	3
44971	2
7495	2
662691	1
242453	3
242452	10
662695	2
242454	2
662697	2
851715	3
242459	2
1115614	2
1115615	3
212612	3
1115613	3
1115610	2
5781	4
543859	4
245108	1
245109	2
245107	2
543851	4
245102	2
543856	1
154822	1
1557272	4
154827	2
154824	2
1281	2
461524	2
777927	9
1722701	2
111165	6
1722703	2
1712362	1
628318	1
4003431	3
190218	3
261068	2
261063	3
318091	4
261065	2
261064	3
513646	5
4403332	5
1074373	1
582961	2
4403333	5
582966	7
864104	3
835260	2
5808	2
5803	4
4326151	2
4326152	4
835269	3
4326154	2
5804	2
670463	3
2065611	2
2065612	1
2627384	2
459094	4
1827	2
563923	3
649475	5
581436	3
581433	3
830376	1
830374	2
539821	2
539820	4
539827	2
4130966	10
593801	5
4097931	10
593803	4
305536	3
305530	2
593808	3
4349946	3
821382	2
306848	6
240420	2
821388	8
250833	5
250834	5
306840	1
240428	2
240429	4
260339	8
4448427	3
148449	3
260333	4
260334	3
260335	3
771828	4
875728	3
771822	1
771825	1
771824	2
762553	3
16683	1
3346035	2
323175	7
323176	1
4378532	2
806354	2
806356	1
806357	3
4404557	3
4404552	3
518456	2
162553	3
4404558	3
4444802	7
1133519	7
932198	3
833886	4
510201	3
302876	1
510204	4
510205	5
772558	5
1766284	6
4324176	1
4324177	2
1139870	5
772552	3
831021	1
138844	2
341207	5
548961	3
831028	3
4449012	3
4449011	10
203846	3
4449015	3
4449014	7
368117	6
160401	4
368111	5
168499	9
368118	6
341204	6
152259	1
152255	2
1940854	5
152250	2
1029712	3
1032509	3
1089675	2
149713	6
149711	3
168491	3
4314071	7
793036	4
14949	10
1767472	2
243192	3
243190	9
4403026	4
4403027	2
2701368	7
4403028	3
3563856	2
3563855	4
157755	3
157756	4
262486	3
235185	2
543083	2
3783583	7
775029	6
11434	3
4458954	3
4308778	2
4458956	4
19228	3
264546	3
775023	2
263019	2
192901	1
192906	3
192904	1
263010	4
192909	2
263013	4
533230	6
1042351	1
533232	3
3190728	1
3190727	4
3190726	7
1136729	2
3471578	2
4377614	3
4377617	6
256066	6
4377613	7
4377618	5
3471576	2
3471577	4
4309513	6
4309511	6
4309510	2
4309515	5
4309514	7
4482862	2
4482867	3
395400	3
179390	3
1016896	1
179393	9
792781	1
1118641	2
1118647	4
179394	4
3237254	2
3946256	1
3058812	3
4435779	3
540579	4
824978	3
1108014	4
1108015	5
1108013	1
1108010	2
156409	2
156406	1
156405	2
1511847	6
349855	2
1108018	2
156401	3
4479388	3
882008	4
4479386	2
155841	2
4294860	7
4294861	4
580695	3
4474602	2
1137455	4
1105567	2
4474601	2
1105560	1
1105562	3
3688556	2
267223	4
267222	4
267221	2
267220	3
953264	4
267225	2
267224	1
279693	2
266570	6
4359984	3
266572	3
807299	1
952138	2
509195	2
927681	4
509197	3
807297	1
952130	2
760936	4
196106	3
196105	1
2345806	2
196100	1
4454540	8
929489	1
319237	2
929486	7
1023165	2
1023163	2
541627	1
55851	4
62493	5
55854	4
2201479	3
972631	3
3587082	2
845890	2
2853131	8
2853130	4
166792	1
166794	2
840832	5
166799	2
368942	3
227920	2
331954	3
331956	10
331952	4
4475552	3
1146658	2
236646	3
3739088	2
4456997	3
878212	7
818181	3
4456999	1
2047363	2
4352073	2
4352076	4
697289	1
1148060	2
110157	10
859868	4
341484	4
1107548	2
909589	5
1107542	3
1820888	1
1014636	7
1021808	5
297014	4
732769	2
773092	4
732765	5
854151	4
810789	2
4378431	2
535095	2
3673632	3
105790	2
303663	4
810782	2
810785	4
105798	1
951659	4
808962	5
4344249	4
808967	3
808969	6
303666	4
923415	6
4344241	2
923417	2
4344243	2
301376	7
301377	10
301374	4
301375	4
301372	4
186268	3
186265	5
186264	1
186263	1
186262	1
318727	1
261934	3
1121302	2
1121301	2
1121306	9
1121305	3
343354	3
343352	5
343353	4
4482052	2
802954	3
2906913	3
4482058	3
4351523	1
1096570	5
1096572	2
727248	2
727245	4
202507	2
252759	7
202504	3
695623	3
530805	4
695627	2
346206	2
346204	5
2651351	4
346201	2
872596	4
99020	12
99023	10
1998728	3
4465271	2
4465273	1
4465272	2
4465275	3
1140995	1
4465276	2
4479226	5
1145536	2
194529	3
289177	3
194524	4
194523	1
194520	3
269652	2
269653	3
18505	2
269657	4
4467690	2
768582	1
4467695	7
4467694	3
4467697	3
168970	2
4466568	2
4479225	5
569410	1
569417	2
4272402	2
326391	4
326390	3
4466562	2
109933	3
647292	3
2086578	2
550952	4
550950	3
39534	3
39537	1
3278095	1
298543	2
298545	5
1108127	3
4336890	3
4336892	3
4336894	8
263302	3
4336896	2
4350699	3
4336899	1
4350694	2
4350695	2
955025	4
4350690	4
4350691	2
1117967	1
576136	2
229710	5
284883	5
340119	3
133856	4
4192817	1
4418378	3
822730	3
822732	2
822733	2
4418373	5
226897	4
1115183	1
4464580	1
4464581	3
3768815	2
4464583	1
265519	4
1115188	1
252853	1
272595	4
4460514	5
272593	1
272591	4
617833	10
617835	10
617834	3
434692	5
511808	2
273645	1
273646	2
273647	5
4461033	2
4461030	2
4403908	1
273648	4
273649	3
317847	4
317844	6
327440	2
317842	2
317841	2
317840	1
2879601	2
100680	4
3487872	8
100684	12
249	2
562772	2
4324633	2
3963257	2
3963256	3
954771	3
1900287	2
179930	2
172413	4
524712	2
172411	2
172410	2
2483198	5
524718	7
628252	3
934488	10
934489	7
943093	5
3413561	3
3413560	3
3413566	3
4781	5
4780	5
132726	2
1018289	2
132722	2
150930	2
295100	4
136128	1
317080	2
614562	4
244526	2
832049	1
244523	2
832047	1
715614	5
1113935	8
608406	4
3525538	1
13781	4
1135315	6
809814	3
556513	3
652149	1
494519	2
618906	3
450712	4
3778462	2
592669	5
817840	1
4365854	2
4365856	3
4365857	3
4365850	2
592667	2
4365852	3
592665	12
4382624	1
495079	7
4382627	1
4382622	2
248181	2
248182	7
4241987	3
514565	3
140488	2
1558095	2
514560	3
249430	3
3178296	3
514569	3
527064	1
527065	4
527067	3
177160	3
177161	2
177163	6
855636	5
1077331	5
4378081	5
328724	4
195173	1
328727	6
510994	2
510999	2
328728	4
328729	3
320137	6
1002245	3
418631	5
667630	3
1045335	5
1045334	5
269346	4
176418	7
269344	1
176412	3
176410	5
184692	2
184695	1
450399	3
184698	3
576651	1
269348	3
122914	2
3907504	3
587509	3
3907502	5
4338687	1
4338686	2
4338684	1
587501	3
587502	1
135845	4
4438460	2
210146	2
1117131	3
1117130	3
4326889	1
363794	2
363795	1
363796	1
4326885	2
4326883	5
204547	3
4318989	4
270520	3
270521	3
204542	3
141750	3
141751	5
270528	4
270529	2
719616	4
141755	3
259059	3
321262	2
80876	3
158377	4
2478421	2
491033	5
1080760	3
236881	2
236880	2
329458	1
1071596	4
4372818	5
246387	2
2033299	9
246382	2
391340	3
589627	3
876974	6
175148	6
175149	1
3264272	2
1132808	1
175143	1
175145	1
4483613	5
430348	3
589624	10
945407	4
4322251	4
258645	2
841994	6
158378	4
1856808	2
227228	1
324721	2
575357	3
759415	2
324724	2
243604	4
83993	6
806984	3
1114448	3
1114449	3
243609	3
542600	1
1513771	6
542602	1
1668820	4
542604	3
1027841	2
834072	2
361931	4
849780	1
361935	4
4471826	4
250167	2
143570	8
832898	5
832899	2
1108788	2
832892	1
832894	3
827674	3
832897	9
829889	6
218723	3
591502	3
591503	3
591500	1
591501	2
591507	1
1980933	5
319242	4
319241	4
549388	3
882793	4
195929	6
1918384	5
765358	1
3767936	1
1953696	3
1953697	3
195925	5
971795	3
4474378	7
3308709	2
4474373	3
4474374	3
4474375	5
525035	2
267799	3
110731	3
7759	2
110737	3
110735	3
574082	4
267791	2
4321505	2
574086	2
267796	3
4321500	2
770238	4
2505892	3
560842	7
560840	1
745136	4
560846	2
835388	9
562499	2
997010	3
543958	4
543954	1
543955	1
543953	2
835386	5
740403	3
740404	2
461487	4
740409	12
461480	1
580629	5
541714	4
4479637	5
580625	2
2064842	1
833762	2
833765	1
580620	3
833767	4
988820	3
838005	1
838006	2
613643	4
571311	1
302529	6
158302	2
298756	10
318118	2
333096	1
158309	3
261745	3
261742	2
965565	5
261741	3
843775	5
307611	2
4329321	6
271229	2
843773	3
843772	3
765189	3
782961	2
310323	7
310322	3
322187	4
807721	3
807726	10
807724	2
4475021	2
4475020	2
807728	3
807729	2
1130751	10
322189	6
489250	5
806092	1
82807	2
2205010	7
806095	3
806094	3
4456602	2
878765	3
806098	2
4456606	2
4456607	4
4316797	4
4456605	4
4405529	5
4405528	5
4358568	3
157637	10
4309892	4
4358565	5
4358566	5
4309891	4
4405527	10
341634	1
540717	4
536030	5
199127	1
199122	1
2293419	2
1058131	2
830235	6
1058135	3
931947	6
1128017	7
191355	3
830239	1
3196066	5
4004419	3
1004606	5
294259	4
294254	5
294255	3
294250	4
294251	10
190407	1
153084	2
880135	4
880132	3
4354907	3
153082	3
153088	1
4447759	2
888300	4
1908811	4
4263094	2
300342	4
300344	3
300347	2
300348	3
4484328	5
3199564	4
4484323	1
4484327	4
1024739	2
289153	8
427075	2
289157	3
4443984	2
4457553	2
156580	6
100041	6
4457554	2
4457557	2
985034	4
3003711	2
3003713	1
1106924	10
1106925	3
1106926	1
1106927	3
1106929	3
609371	1
799303	1
265533	2
265535	4
265536	2
198655	4
3735156	8
4414812	8
184899	2
264666	2
264660	3
295128	4
216710	2
295124	2
295127	3
295121	1
295122	4
1135339	2
368099	5
368097	3
3983301	2
190092	1
565528	4
565523	2
4446800	5
195153	5
269324	6
4446804	10
195157	5
269327	1
566878	5
751669	3
960862	2
566870	7
4314704	4
4311891	2
2086000	4
4483679	2
367517	3
4314135	3
4314133	2
194409	2
4314131	2
367511	3
194405	5
194406	1
4483675	2
4314139	1
759477	3
955550	4
955553	10
274333	1
560091	2
560092	6
560093	2
1709875	5
560097	1
157064	3
543169	1
543168	4
543167	1
1128077	3
1128073	3
543161	4
3059643	5
3058999	5
